jaar,gebiedcode15,variabele,waarde
2010,M,BHVESTN,390
2010,K,BHVESTN,714
2010,F,BHVESTN,608
2010,Z,BHVESTN,
2010,T,BHVESTN,319
2011,A,BHVESTN,693
2011,M,BHVESTN,443
2011,K,BHVESTN,779
2011,F,BHVESTN,656
2011,E,BHVESTN,662
2011,B,BHVESTN,75
2011,T,BHVESTN,327
2011,Z,BHVESTN,
2011,N,BHVESTN,389
2012,A,BHVESTN,718
2012,K,BHVESTN,823
2012,F,BHVESTN,679
2012,E,BHVESTN,685
2012,B,BHVESTN,76
2012,T,BHVESTN,356
2012,Z,BHVESTN,
2012,N,BHVESTN,373
2012,M,BHVESTN,497
2013,F,BHVESTN,699
2013,E,BHVESTN,676
2013,B,BHVESTN,83
2013,A,BHVESTN,764
2013,Z,BHVESTN,
2013,T,BHVESTN,371
2013,N,BHVESTN,382
2013,M,BHVESTN,533
2013,K,BHVESTN,829
2014,A,BHVESTN,763
2014,F,BHVESTN,739
2014,E,BHVESTN,685
2014,B,BHVESTN,80
2014,Z,BHVESTN,
2014,T,BHVESTN,403
2014,N,BHVESTN,420
2014,M,BHVESTN,527
2014,K,BHVESTN,808
2015,A,BHVESTN,800
2015,Z,BHVESTN,
2015,T,BHVESTN,410
2015,N,BHVESTN,433
2015,M,BHVESTN,557
2015,K,BHVESTN,842
2015,F,BHVESTN,741
2015,E,BHVESTN,693
2015,B,BHVESTN,67
2016,E,BHVESTN,735
2016,B,BHVESTN,74
2016,A,BHVESTN,835
2016,N,BHVESTN,412
2016,M,BHVESTN,574
2016,K,BHVESTN,817
2016,F,BHVESTN,785
2016,T,BHVESTN,431
2016,Z,BHVESTN,
2017,F,BHVESTN,847
2017,E,BHVESTN,747
2017,B,BHVESTN,95
2017,A,BHVESTN,859
2017,Z,BHVESTN,
2017,T,BHVESTN,461
2017,N,BHVESTN,456
2017,M,BHVESTN,609
2017,K,BHVESTN,823
2018,B,BHVESTN,111
2018,A,BHVESTN,893
2018,T,BHVESTN,546
2018,N,BHVESTN,479
2018,Z,BHVESTN,
2018,M,BHVESTN,679
2018,K,BHVESTN,914
2018,F,BHVESTN,920
2018,E,BHVESTN,769
2008,Z,BHVESTN_P,
2008,A,BHVESTN_P,3.8
2008,B,BHVESTN_P,5.3
2008,E,BHVESTN_P,5.4
2008,F,BHVESTN_P,6.9
2008,K,BHVESTN_P,4.3
2008,M,BHVESTN_P,4.2
2008,N,BHVESTN_P,5.7
2008,T,BHVESTN_P,7.5
2009,A,BHVESTN_P,3.6
2009,B,BHVESTN_P,5.4
2009,E,BHVESTN_P,5.4
2009,F,BHVESTN_P,7.1
2009,K,BHVESTN_P,4.4
2009,M,BHVESTN_P,4.2
2009,N,BHVESTN_P,5.9
2009,Z,BHVESTN_P,
2009,T,BHVESTN_P,7.3
2010,A,BHVESTN_P,3.4
2010,B,BHVESTN_P,5.3
2010,E,BHVESTN_P,4.6
2010,F,BHVESTN_P,7.1
2010,K,BHVESTN_P,4
2010,M,BHVESTN_P,3.5
2010,N,BHVESTN_P,5.9
2010,Z,BHVESTN_P,
2010,T,BHVESTN_P,6.9
2011,A,BHVESTN_P,3.6
2011,B,BHVESTN_P,7
2011,E,BHVESTN_P,4.4
2011,F,BHVESTN_P,7.1
2011,K,BHVESTN_P,4.1
2011,M,BHVESTN_P,3.6
2011,Z,BHVESTN_P,
2011,T,BHVESTN_P,6.6
2011,N,BHVESTN_P,6.1
2012,A,BHVESTN_P,3.5
2012,B,BHVESTN_P,6.8
2012,E,BHVESTN_P,4.3
2012,F,BHVESTN_P,6.9
2012,K,BHVESTN_P,4.2
2012,M,BHVESTN_P,3.8
2012,N,BHVESTN_P,5.6
2012,Z,BHVESTN_P,
2012,T,BHVESTN_P,6.8
2013,A,BHVESTN_P,3.7
2013,B,BHVESTN_P,7
2013,E,BHVESTN_P,4
2013,F,BHVESTN_P,6.7
2013,Z,BHVESTN_P,
2013,K,BHVESTN_P,4.1
2013,M,BHVESTN_P,3.8
2013,N,BHVESTN_P,5.5
2013,T,BHVESTN_P,6.8
2014,A,BHVESTN_P,3.6
2014,B,BHVESTN_P,6.4
2014,E,BHVESTN_P,3.9
2014,F,BHVESTN_P,6.8
2014,Z,BHVESTN_P,
2014,T,BHVESTN_P,7.1
2014,K,BHVESTN_P,3.9
2014,M,BHVESTN_P,3.6
2014,N,BHVESTN_P,5.6
2015,A,BHVESTN_P,3.6
2015,Z,BHVESTN_P,
2015,B,BHVESTN_P,5.4
2015,E,BHVESTN_P,3.7
2015,F,BHVESTN_P,6.4
2015,K,BHVESTN_P,3.9
2015,M,BHVESTN_P,3.6
2015,N,BHVESTN_P,5.4
2015,T,BHVESTN_P,6.9
2016,A,BHVESTN_P,3.6
2016,B,BHVESTN_P,5.5
2016,E,BHVESTN_P,3.7
2016,F,BHVESTN_P,6.4
2016,K,BHVESTN_P,3.7
2016,M,BHVESTN_P,3.5
2016,N,BHVESTN_P,4.9
2016,Z,BHVESTN_P,
2016,T,BHVESTN_P,6.9
2017,A,BHVESTN_P,3.7
2017,B,BHVESTN_P,6.9
2017,E,BHVESTN_P,3.7
2017,F,BHVESTN_P,6.3
2017,Z,BHVESTN_P,
2017,K,BHVESTN_P,3.6
2017,M,BHVESTN_P,3.6
2017,N,BHVESTN_P,4.9
2017,T,BHVESTN_P,6.9
2018,A,BHVESTN_P,3.8
2018,B,BHVESTN_P,7.6
2018,E,BHVESTN_P,3.6
2018,F,BHVESTN_P,6.3
2018,K,BHVESTN_P,3.8
2018,M,BHVESTN_P,3.7
2018,Z,BHVESTN_P,
2018,N,BHVESTN_P,4.8
2018,T,BHVESTN_P,7.5
2008,Z,BHVESTO,
2008,T,BHVESTO,14
2008,N,BHVESTO,11
2008,M,BHVESTO,18
2008,K,BHVESTO,18
2008,F,BHVESTO,28
2008,E,BHVESTO,22
2008,B,BHVESTO,2
2008,A,BHVESTO,37
2009,A,BHVESTO,40
2009,E,BHVESTO,22
2009,B,BHVESTO,3
2009,N,BHVESTO,11
2009,M,BHVESTO,18
2009,K,BHVESTO,18
2009,F,BHVESTO,29
2009,T,BHVESTO,15
2009,Z,BHVESTO,
2010,E,BHVESTO,24
2010,B,BHVESTO,3
2010,A,BHVESTO,39
2010,N,BHVESTO,11
2010,M,BHVESTO,18
2010,K,BHVESTO,19
2010,F,BHVESTO,31
2010,Z,BHVESTO,
2010,T,BHVESTO,15
2011,A,BHVESTO,38
2011,M,BHVESTO,17
2011,K,BHVESTO,15
2011,F,BHVESTO,29
2011,E,BHVESTO,21
2011,B,BHVESTO,4
2011,T,BHVESTO,17
2011,Z,BHVESTO,
2011,N,BHVESTO,12
2012,A,BHVESTO,35
2012,K,BHVESTO,16
2012,F,BHVESTO,26
2012,E,BHVESTO,17
2012,B,BHVESTO,4
2012,T,BHVESTO,16
2012,Z,BHVESTO,
2012,N,BHVESTO,12
2012,M,BHVESTO,20
2013,F,BHVESTO,24
2013,E,BHVESTO,19
2013,B,BHVESTO,4
2013,A,BHVESTO,34
2013,Z,BHVESTO,
2013,T,BHVESTO,15
2013,N,BHVESTO,12
2013,M,BHVESTO,21
2013,K,BHVESTO,17
2014,A,BHVESTO,35
2014,F,BHVESTO,24
2014,E,BHVESTO,20
2014,B,BHVESTO,5
2014,Z,BHVESTO,
2014,T,BHVESTO,18
2014,N,BHVESTO,14
2014,M,BHVESTO,21
2014,K,BHVESTO,16
2015,A,BHVESTO,30
2015,Z,BHVESTO,
2015,T,BHVESTO,16
2015,N,BHVESTO,12
2015,M,BHVESTO,20
2015,K,BHVESTO,16
2015,F,BHVESTO,20
2015,E,BHVESTO,20
2015,B,BHVESTO,5
2016,E,BHVESTO,17
2016,B,BHVESTO,5
2016,A,BHVESTO,32
2016,N,BHVESTO,12
2016,M,BHVESTO,18
2016,K,BHVESTO,17
2016,F,BHVESTO,21
2016,T,BHVESTO,16
2016,Z,BHVESTO,
2017,F,BHVESTO,20
2017,E,BHVESTO,17
2017,B,BHVESTO,5
2017,A,BHVESTO,34
2017,Z,BHVESTO,
2017,T,BHVESTO,16
2017,N,BHVESTO,12
2017,M,BHVESTO,17
2017,K,BHVESTO,16
2018,B,BHVESTO,4
2018,A,BHVESTO,32
2018,T,BHVESTO,16
2018,N,BHVESTO,11
2018,Z,BHVESTO,
2018,M,BHVESTO,14
2018,K,BHVESTO,17
2018,F,BHVESTO,18
2018,E,BHVESTO,15
2008,Z,BHVESTO_P,
2008,A,BHVESTO_P,0.3
2008,B,BHVESTO_P,0.2
2008,E,BHVESTO_P,0.2
2008,F,BHVESTO_P,0.4
2008,K,BHVESTO_P,0.1
2008,M,BHVESTO_P,0.2
2008,N,BHVESTO_P,0.2
2008,T,BHVESTO_P,0.4
2009,A,BHVESTO_P,0.3
2009,B,BHVESTO_P,0.3
2009,E,BHVESTO_P,0.2
2009,F,BHVESTO_P,0.4
2009,K,BHVESTO_P,0.1
2009,M,BHVESTO_P,0.2
2009,N,BHVESTO_P,0.2
2009,Z,BHVESTO_P,
2009,T,BHVESTO_P,0.3
2010,A,BHVESTO_P,0.2
2010,B,BHVESTO_P,0.3
2010,E,BHVESTO_P,0.2
2010,F,BHVESTO_P,0.4
2010,K,BHVESTO_P,0.1
2010,M,BHVESTO_P,0.2
2010,N,BHVESTO_P,0.2
2010,Z,BHVESTO_P,
2010,T,BHVESTO_P,0.3
2011,A,BHVESTO_P,0.2
2011,B,BHVESTO_P,0.4
2011,E,BHVESTO_P,0.1
2011,F,BHVESTO_P,0.3
2011,K,BHVESTO_P,0.1
2011,M,BHVESTO_P,0.1
2011,Z,BHVESTO_P,
2011,T,BHVESTO_P,0.3
2011,N,BHVESTO_P,0.2
2012,A,BHVESTO_P,0.2
2012,B,BHVESTO_P,0.4
2012,E,BHVESTO_P,0.1
2012,F,BHVESTO_P,0.3
2012,K,BHVESTO_P,0.1
2012,M,BHVESTO_P,0.2
2012,N,BHVESTO_P,0.2
2012,Z,BHVESTO_P,
2012,T,BHVESTO_P,0.3
2013,A,BHVESTO_P,0.2
2013,B,BHVESTO_P,0.3
2013,E,BHVESTO_P,0.1
2013,F,BHVESTO_P,0.2
2013,Z,BHVESTO_P,
2013,K,BHVESTO_P,0.1
2013,M,BHVESTO_P,0.2
2013,N,BHVESTO_P,0.2
2013,T,BHVESTO_P,0.3
2014,A,BHVESTO_P,0.2
2014,B,BHVESTO_P,0.4
2014,E,BHVESTO_P,0.1
2014,F,BHVESTO_P,0.2
2014,Z,BHVESTO_P,
2014,T,BHVESTO_P,0.3
2014,K,BHVESTO_P,0.1
2014,M,BHVESTO_P,0.1
2014,N,BHVESTO_P,0.2
2015,A,BHVESTO_P,0.1
2015,Z,BHVESTO_P,
2015,B,BHVESTO_P,0.4
2015,E,BHVESTO_P,0.1
2015,F,BHVESTO_P,0.2
2015,K,BHVESTO_P,0.1
2015,M,BHVESTO_P,0.1
2015,N,BHVESTO_P,0.1
2015,T,BHVESTO_P,0.3
2016,A,BHVESTO_P,0.1
2016,B,BHVESTO_P,0.4
2016,E,BHVESTO_P,0.1
2016,F,BHVESTO_P,0.2
2016,K,BHVESTO_P,0.1
2016,M,BHVESTO_P,0.1
2016,N,BHVESTO_P,0.1
2016,Z,BHVESTO_P,
2016,T,BHVESTO_P,0.3
2017,A,BHVESTO_P,0.1
2017,B,BHVESTO_P,0.4
2017,E,BHVESTO_P,0.1
2017,F,BHVESTO_P,0.1
2017,Z,BHVESTO_P,
2017,K,BHVESTO_P,0.1
2017,M,BHVESTO_P,0.1
2017,N,BHVESTO_P,0.1
2017,T,BHVESTO_P,0.2
2018,A,BHVESTO_P,0.1
2018,B,BHVESTO_P,0.3
2018,E,BHVESTO_P,0.1
2018,F,BHVESTO_P,0.1
2018,K,BHVESTO_P,0.1
2018,M,BHVESTO_P,0.1
2018,Z,BHVESTO_P,
2018,N,BHVESTO_P,0.1
2018,T,BHVESTO_P,0.2
2008,Z,BHVESTP,
2008,T,BHVESTP,154
2008,N,BHVESTP,162
2008,M,BHVESTP,291
2008,K,BHVESTP,360
2008,F,BHVESTP,299
2008,E,BHVESTP,276
2008,B,BHVESTP,5
2008,A,BHVESTP,340
2009,A,BHVESTP,360
2009,E,BHVESTP,323
2009,B,BHVESTP,5
2009,N,BHVESTP,183
2009,M,BHVESTP,349
2009,K,BHVESTP,403
2009,F,BHVESTP,331
2009,T,BHVESTP,162
2009,Z,BHVESTP,
2010,E,BHVESTP,450
2010,B,BHVESTP,8
2010,A,BHVESTP,479
2010,N,BHVESTP,209
2010,M,BHVESTP,461
2010,K,BHVESTP,539
2010,F,BHVESTP,356
2010,Z,BHVESTP,
2010,T,BHVESTP,187
2011,A,BHVESTP,578
2011,M,BHVESTP,546
2011,K,BHVESTP,629
2011,F,BHVESTP,393
2011,E,BHVESTP,543
2011,B,BHVESTP,11
2011,T,BHVESTP,207
2011,Z,BHVESTP,
2011,N,BHVESTP,227
2012,A,BHVESTP,620
2012,K,BHVESTP,692
2012,F,BHVESTP,423
2012,E,BHVESTP,595
2012,B,BHVESTP,12
2012,T,BHVESTP,219
2012,Z,BHVESTP,
2012,N,BHVESTP,257
2012,M,BHVESTP,583
2013,F,BHVESTP,457
2013,E,BHVESTP,693
2013,B,BHVESTP,17
2013,A,BHVESTP,677
2013,Z,BHVESTP,
2013,T,BHVESTP,228
2013,N,BHVESTP,270
2013,M,BHVESTP,605
2013,K,BHVESTP,787
2014,A,BHVESTP,711
2014,F,BHVESTP,493
2014,E,BHVESTP,782
2014,B,BHVESTP,19
2014,Z,BHVESTP,
2014,T,BHVESTP,239
2014,N,BHVESTP,272
2014,M,BHVESTP,676
2014,K,BHVESTP,853
2015,A,BHVESTP,741
2015,Z,BHVESTP,
2015,T,BHVESTP,266
2015,N,BHVESTP,294
2015,M,BHVESTP,767
2015,K,BHVESTP,952
2015,F,BHVESTP,534
2015,E,BHVESTP,904
2015,B,BHVESTP,21
2016,E,BHVESTP,965
2016,B,BHVESTP,18
2016,A,BHVESTP,789
2016,N,BHVESTP,337
2016,M,BHVESTP,847
2016,K,BHVESTP,1012
2016,F,BHVESTP,566
2016,T,BHVESTP,298
2016,Z,BHVESTP,
2017,F,BHVESTP,626
2017,E,BHVESTP,1042
2017,B,BHVESTP,23
2017,A,BHVESTP,847
2017,Z,BHVESTP,
2017,T,BHVESTP,323
2017,N,BHVESTP,378
2017,M,BHVESTP,918
2017,K,BHVESTP,1053
2018,B,BHVESTP,22
2018,A,BHVESTP,877
2018,T,BHVESTP,345
2018,N,BHVESTP,431
2018,Z,BHVESTP,
2018,M,BHVESTP,1001
2018,K,BHVESTP,1133
2018,F,BHVESTP,717
2018,E,BHVESTP,1089
2008,Z,BHVESTP_P,
2008,A,BHVESTP_P,2.3
2008,B,BHVESTP_P,0.5
2008,E,BHVESTP_P,2.8
2008,F,BHVESTP_P,4.2
2008,K,BHVESTP_P,2.5
2008,M,BHVESTP_P,3.8
2008,N,BHVESTP_P,3.2
2008,T,BHVESTP_P,3.9
2009,A,BHVESTP_P,2.3
2009,B,BHVESTP_P,0.5
2009,E,BHVESTP_P,2.9
2009,F,BHVESTP_P,4.2
2009,K,BHVESTP_P,2.6
2009,M,BHVESTP_P,4
2009,N,BHVESTP_P,3.4
2009,Z,BHVESTP_P,
2009,T,BHVESTP_P,3.7
2010,A,BHVESTP_P,2.6
2010,B,BHVESTP_P,0.8
2010,E,BHVESTP_P,3.3
2010,F,BHVESTP_P,4.1
2010,K,BHVESTP_P,3
2010,M,BHVESTP_P,4.2
2010,N,BHVESTP_P,3.5
2010,Z,BHVESTP_P,
2010,T,BHVESTP_P,4
2011,A,BHVESTP_P,3
2011,B,BHVESTP_P,1
2011,E,BHVESTP_P,3.6
2011,F,BHVESTP_P,4.3
2011,K,BHVESTP_P,3.3
2011,M,BHVESTP_P,4.4
2011,Z,BHVESTP_P,
2011,T,BHVESTP_P,4.2
2011,N,BHVESTP_P,3.6
2012,A,BHVESTP_P,3.1
2012,B,BHVESTP_P,1.1
2012,E,BHVESTP_P,3.8
2012,F,BHVESTP_P,4.3
2012,K,BHVESTP_P,3.5
2012,M,BHVESTP_P,4.4
2012,N,BHVESTP_P,3.9
2012,Z,BHVESTP_P,
2012,T,BHVESTP_P,4.2
2013,A,BHVESTP_P,3.2
2013,B,BHVESTP_P,1.4
2013,E,BHVESTP_P,4.1
2013,F,BHVESTP_P,4.4
2013,Z,BHVESTP_P,
2013,K,BHVESTP_P,3.9
2013,M,BHVESTP_P,4.4
2013,N,BHVESTP_P,3.9
2013,T,BHVESTP_P,4.2
2014,A,BHVESTP_P,3.3
2014,B,BHVESTP_P,1.5
2014,E,BHVESTP_P,4.4
2014,F,BHVESTP_P,4.5
2014,Z,BHVESTP_P,
2014,T,BHVESTP_P,4.2
2014,K,BHVESTP_P,4.1
2014,M,BHVESTP_P,4.6
2014,N,BHVESTP_P,3.6
2015,A,BHVESTP_P,3.3
2015,Z,BHVESTP_P,
2015,B,BHVESTP_P,1.7
2015,E,BHVESTP_P,4.8
2015,F,BHVESTP_P,4.6
2015,K,BHVESTP_P,4.4
2015,M,BHVESTP_P,4.9
2015,N,BHVESTP_P,3.7
2015,T,BHVESTP_P,4.5
2016,A,BHVESTP_P,3.4
2016,B,BHVESTP_P,1.3
2016,E,BHVESTP_P,4.9
2016,F,BHVESTP_P,4.6
2016,K,BHVESTP_P,4.5
2016,M,BHVESTP_P,5.2
2016,N,BHVESTP_P,4
2016,Z,BHVESTP_P,
2016,T,BHVESTP_P,4.8
2017,A,BHVESTP_P,3.7
2017,B,BHVESTP_P,1.7
2017,E,BHVESTP_P,5.1
2017,F,BHVESTP_P,4.7
2017,Z,BHVESTP_P,
2017,K,BHVESTP_P,4.6
2017,M,BHVESTP_P,5.4
2017,N,BHVESTP_P,4.1
2017,T,BHVESTP_P,4.9
2018,A,BHVESTP_P,3.7
2018,B,BHVESTP_P,1.5
2018,E,BHVESTP_P,5.2
2018,F,BHVESTP_P,4.9
2018,K,BHVESTP_P,4.7
2018,M,BHVESTP_P,5.5
2018,Z,BHVESTP_P,
2018,N,BHVESTP_P,4.3
2018,T,BHVESTP_P,4.7
2008,Z,BHVESTQ,
2008,T,BHVESTQ,321
2008,N,BHVESTQ,305
2008,M,BHVESTQ,436
2008,K,BHVESTQ,855
2008,F,BHVESTQ,415
2008,E,BHVESTQ,510
2008,B,BHVESTQ,4
2008,A,BHVESTQ,462
2009,A,BHVESTQ,527
2009,E,BHVESTQ,635
2009,B,BHVESTQ,2
2009,N,BHVESTQ,333
2009,M,BHVESTQ,556
2009,K,BHVESTQ,913
2009,F,BHVESTQ,489
2009,T,BHVESTQ,373
2009,Z,BHVESTQ,
2010,E,BHVESTQ,911
2010,B,BHVESTQ,5
2010,A,BHVESTQ,818
2010,N,BHVESTQ,421
2010,M,BHVESTQ,819
2010,K,BHVESTQ,1317
2010,F,BHVESTQ,631
2010,Z,BHVESTQ,
2010,T,BHVESTQ,444
2011,A,BHVESTQ,943
2011,M,BHVESTQ,980
2011,K,BHVESTQ,1504
2011,F,BHVESTQ,748
2011,E,BHVESTQ,1076
2011,B,BHVESTQ,6
2011,T,BHVESTQ,554
2011,Z,BHVESTQ,
2011,N,BHVESTQ,472
2012,A,BHVESTQ,1016
2012,K,BHVESTQ,1609
2012,F,BHVESTQ,859
2012,E,BHVESTQ,1166
2012,B,BHVESTQ,7
2012,T,BHVESTQ,684
2012,Z,BHVESTQ,
2012,N,BHVESTQ,523
2012,M,BHVESTQ,1072
2013,F,BHVESTQ,897
2013,E,BHVESTQ,1263
2013,B,BHVESTQ,11
2013,A,BHVESTQ,1061
2013,Z,BHVESTQ,
2013,T,BHVESTQ,775
2013,N,BHVESTQ,562
2013,M,BHVESTQ,1165
2013,K,BHVESTQ,1723
2014,A,BHVESTQ,1090
2014,F,BHVESTQ,914
2014,E,BHVESTQ,1340
2014,B,BHVESTQ,10
2014,Z,BHVESTQ,
2014,T,BHVESTQ,828
2014,N,BHVESTQ,586
2014,M,BHVESTQ,1247
2014,K,BHVESTQ,1858
2015,A,BHVESTQ,1124
2015,Z,BHVESTQ,
2015,T,BHVESTQ,841
2015,N,BHVESTQ,613
2015,M,BHVESTQ,1305
2015,K,BHVESTQ,1909
2015,F,BHVESTQ,956
2015,E,BHVESTQ,1406
2015,B,BHVESTQ,9
2016,E,BHVESTQ,1492
2016,B,BHVESTQ,14
2016,A,BHVESTQ,1169
2016,N,BHVESTQ,620
2016,M,BHVESTQ,1351
2016,K,BHVESTQ,1973
2016,F,BHVESTQ,1021
2016,T,BHVESTQ,891
2016,Z,BHVESTQ,
2017,F,BHVESTQ,1092
2017,E,BHVESTQ,1523
2017,B,BHVESTQ,14
2017,A,BHVESTQ,1211
2017,Z,BHVESTQ,
2017,T,BHVESTQ,928
2017,N,BHVESTQ,679
2017,M,BHVESTQ,1399
2017,K,BHVESTQ,2066
2018,B,BHVESTQ,27
2018,A,BHVESTQ,1221
2018,T,BHVESTQ,1016
2018,N,BHVESTQ,740
2018,Z,BHVESTQ,
2018,M,BHVESTQ,1465
2018,K,BHVESTQ,2156
2018,F,BHVESTQ,1185
2018,E,BHVESTQ,1582
2008,Z,BHVESTQ_P,
2008,A,BHVESTQ_P,3.1
2008,B,BHVESTQ_P,0.4
2008,E,BHVESTQ_P,5.1
2008,F,BHVESTQ_P,5.8
2008,K,BHVESTQ_P,5.9
2008,M,BHVESTQ_P,5.7
2008,N,BHVESTQ_P,6.1
2008,T,BHVESTQ_P,8.1
2009,A,BHVESTQ_P,3.4
2009,B,BHVESTQ_P,0.2
2009,E,BHVESTQ_P,5.8
2009,F,BHVESTQ_P,6.2
2009,K,BHVESTQ_P,6
2009,M,BHVESTQ_P,6.4
2009,N,BHVESTQ_P,6.2
2009,Z,BHVESTQ_P,
2009,T,BHVESTQ_P,8.6
2010,A,BHVESTQ_P,4.5
2010,B,BHVESTQ_P,0.5
2010,E,BHVESTQ_P,6.7
2010,F,BHVESTQ_P,7.3
2010,K,BHVESTQ_P,7.4
2010,M,BHVESTQ_P,7.4
2010,N,BHVESTQ_P,7.1
2010,Z,BHVESTQ_P,
2010,T,BHVESTQ_P,9.6
2011,A,BHVESTQ_P,4.8
2011,B,BHVESTQ_P,0.6
2011,E,BHVESTQ_P,7.2
2011,F,BHVESTQ_P,8.1
2011,K,BHVESTQ_P,7.9
2011,M,BHVESTQ_P,8
2011,Z,BHVESTQ_P,
2011,T,BHVESTQ_P,11.2
2011,N,BHVESTQ_P,7.4
2012,A,BHVESTQ_P,5
2012,B,BHVESTQ_P,0.6
2012,E,BHVESTQ_P,7.4
2012,F,BHVESTQ_P,8.7
2012,K,BHVESTQ_P,8.2
2012,M,BHVESTQ_P,8.2
2012,N,BHVESTQ_P,7.9
2012,Z,BHVESTQ_P,
2012,T,BHVESTQ_P,13
2013,A,BHVESTQ_P,5.1
2013,B,BHVESTQ_P,0.9
2013,E,BHVESTQ_P,7.6
2013,F,BHVESTQ_P,8.7
2013,Z,BHVESTQ_P,
2013,K,BHVESTQ_P,8.5
2013,M,BHVESTQ_P,8.4
2013,N,BHVESTQ_P,8
2013,T,BHVESTQ_P,14.2
2014,A,BHVESTQ_P,5.1
2014,B,BHVESTQ_P,0.8
2014,E,BHVESTQ_P,7.6
2014,F,BHVESTQ_P,8.4
2014,Z,BHVESTQ_P,
2014,T,BHVESTQ_P,14.6
2014,K,BHVESTQ_P,8.9
2014,M,BHVESTQ_P,8.5
2014,N,BHVESTQ_P,7.9
2015,A,BHVESTQ_P,5.1
2015,Z,BHVESTQ_P,
2015,B,BHVESTQ_P,0.7
2015,E,BHVESTQ_P,7.5
2015,F,BHVESTQ_P,8.3
2015,K,BHVESTQ_P,8.7
2015,M,BHVESTQ_P,8.4
2015,N,BHVESTQ_P,7.7
2015,T,BHVESTQ_P,14.2
2016,A,BHVESTQ_P,5.1
2016,B,BHVESTQ_P,1
2016,E,BHVESTQ_P,7.5
2016,F,BHVESTQ_P,8.3
2016,K,BHVESTQ_P,8.8
2016,M,BHVESTQ_P,8.3
2016,N,BHVESTQ_P,7.3
2016,Z,BHVESTQ_P,
2016,T,BHVESTQ_P,14.3
2017,A,BHVESTQ_P,5.2
2017,B,BHVESTQ_P,1
2017,E,BHVESTQ_P,7.5
2017,F,BHVESTQ_P,8.1
2017,Z,BHVESTQ_P,
2017,K,BHVESTQ_P,9
2017,M,BHVESTQ_P,8.2
2017,N,BHVESTQ_P,7.3
2017,T,BHVESTQ_P,13.9
2018,A,BHVESTQ_P,5.1
2018,B,BHVESTQ_P,1.9
2018,E,BHVESTQ_P,7.5
2018,F,BHVESTQ_P,8.1
2018,K,BHVESTQ_P,9
2018,M,BHVESTQ_P,8.1
2018,Z,BHVESTQ_P,
2018,N,BHVESTQ_P,7.3
2018,T,BHVESTQ_P,13.9
2008,Z,BHVESTR,
2008,T,BHVESTR,154
2008,N,BHVESTR,235
2008,M,BHVESTR,485
2008,K,BHVESTR,704
2008,F,BHVESTR,204
2008,E,BHVESTR,689
2008,B,BHVESTR,16
2008,A,BHVESTR,1000
2009,A,BHVESTR,1210
2009,E,BHVESTR,909
2009,B,BHVESTR,18
2009,N,BHVESTR,291
2009,M,BHVESTR,680
2009,K,BHVESTR,876
2009,F,BHVESTR,254
2009,T,BHVESTR,192
2009,Z,BHVESTR,
2010,E,BHVESTR,1983
2010,B,BHVESTR,33
2010,A,BHVESTR,2130
2010,N,BHVESTR,489
2010,M,BHVESTR,1503
2010,K,BHVESTR,1610
2010,F,BHVESTR,420
2010,Z,BHVESTR,
2010,T,BHVESTR,254
2011,A,BHVESTR,2574
2011,M,BHVESTR,1865
2011,K,BHVESTR,2019
2011,F,BHVESTR,512
2011,E,BHVESTR,2527
2011,B,BHVESTR,36
2011,T,BHVESTR,310
2011,Z,BHVESTR,
2011,N,BHVESTR,592
2012,A,BHVESTR,2761
2012,K,BHVESTR,2143
2012,F,BHVESTR,566
2012,E,BHVESTR,2747
2012,B,BHVESTR,40
2012,T,BHVESTR,336
2012,Z,BHVESTR,
2012,N,BHVESTR,662
2012,M,BHVESTR,2069
2013,F,BHVESTR,632
2013,E,BHVESTR,2966
2013,B,BHVESTR,48
2013,A,BHVESTR,2864
2013,Z,BHVESTR,
2013,T,BHVESTR,354
2013,N,BHVESTR,735
2013,M,BHVESTR,2201
2013,K,BHVESTR,2324
2014,A,BHVESTR,2980
2014,F,BHVESTR,703
2014,E,BHVESTR,3188
2014,B,BHVESTR,40
2014,Z,BHVESTR,
2014,T,BHVESTR,368
2014,N,BHVESTR,829
2014,M,BHVESTR,2312
2014,K,BHVESTR,2452
2015,A,BHVESTR,3174
2015,Z,BHVESTR,
2015,T,BHVESTR,410
2015,N,BHVESTR,962
2015,M,BHVESTR,2485
2015,K,BHVESTR,2634
2015,F,BHVESTR,770
2015,E,BHVESTR,3461
2015,B,BHVESTR,48
2016,E,BHVESTR,3623
2016,B,BHVESTR,54
2016,A,BHVESTR,3245
2016,N,BHVESTR,1079
2016,M,BHVESTR,2617
2016,K,BHVESTR,2704
2016,F,BHVESTR,836
2016,T,BHVESTR,432
2016,Z,BHVESTR,
2017,F,BHVESTR,916
2017,E,BHVESTR,3643
2017,B,BHVESTR,52
2017,A,BHVESTR,3172
2017,Z,BHVESTR,
2017,T,BHVESTR,491
2017,N,BHVESTR,1175
2017,M,BHVESTR,2740
2017,K,BHVESTR,2768
2018,B,BHVESTR,47
2018,A,BHVESTR,3260
2018,T,BHVESTR,520
2018,N,BHVESTR,1292
2018,Z,BHVESTR,
2018,M,BHVESTR,2858
2018,K,BHVESTR,2803
2018,F,BHVESTR,975
2018,E,BHVESTR,3762
2016,A,BHVESTRESTAU,709
2016,B,BHVESTRESTAU,5
2016,E,BHVESTRESTAU,194
2016,F,BHVESTRESTAU,83
