jaar,gebiedcode15,variabele,waarde
2013,DX04,BEVOVERIGHH,330
2013,DX01,BEVOVERIGHH,387
2013,DX13,BEVOVERIGHH,260
2013,DX14,BEVOVERIGHH,262
2013,DX12,BEVOVERIGHH,665
2013,DX09,BEVOVERIGHH,250
2013,DX11,BEVOVERIGHH,120
2013,DX10,BEVOVERIGHH,423
2013,DX16,BEVOVERIGHH,71
2013,DX17,BEVOVERIGHH,111
2013,DX19,BEVOVERIGHH,110
2013,DX18,BEVOVERIGHH,124
2013,DX21,BEVOVERIGHH,192
2013,DX15,BEVOVERIGHH,157
2013,DX20,BEVOVERIGHH,215
2013,ZX99,BEVOVERIGHH,0
2014,DX08,BEVOVERIGHH,93
2014,DX09,BEVOVERIGHH,265
2014,DX03,BEVOVERIGHH,196
2014,DX06,BEVOVERIGHH,269
2014,DX04,BEVOVERIGHH,327
2014,DX07,BEVOVERIGHH,218
2014,DX05,BEVOVERIGHH,750
2014,DX10,BEVOVERIGHH,444
2014,DX14,BEVOVERIGHH,276
2014,DX13,BEVOVERIGHH,285
2014,DX11,BEVOVERIGHH,143
2014,DX12,BEVOVERIGHH,696
2014,DX15,BEVOVERIGHH,176
2014,DX21,BEVOVERIGHH,183
2014,DX16,BEVOVERIGHH,67
2014,DX22,BEVOVERIGHH,186
2014,DX17,BEVOVERIGHH,124
2014,DX18,BEVOVERIGHH,157
2014,DX19,BEVOVERIGHH,123
2014,DX20,BEVOVERIGHH,208
2014,DX02,BEVOVERIGHH,369
2014,DX01,BEVOVERIGHH,369
2014,ZX99,BEVOVERIGHH,2
2015,ZX99,BEVOVERIGHH,2
2015,DX13,BEVOVERIGHH,282
2015,DX11,BEVOVERIGHH,156
2015,DX09,BEVOVERIGHH,289
2015,DX08,BEVOVERIGHH,111
2015,DX07,BEVOVERIGHH,207
2015,DX10,BEVOVERIGHH,456
2015,DX12,BEVOVERIGHH,798
2015,DX17,BEVOVERIGHH,101
2015,DX19,BEVOVERIGHH,114
2015,DX16,BEVOVERIGHH,83
2015,DX14,BEVOVERIGHH,258
2015,DX15,BEVOVERIGHH,194
2015,DX20,BEVOVERIGHH,224
2015,DX18,BEVOVERIGHH,135
2015,DX21,BEVOVERIGHH,191
2015,DX22,BEVOVERIGHH,177
2015,DX06,BEVOVERIGHH,267
2015,DX02,BEVOVERIGHH,349
2015,DX04,BEVOVERIGHH,364
2015,DX03,BEVOVERIGHH,239
2015,DX01,BEVOVERIGHH,393
2015,DX05,BEVOVERIGHH,695
2016,DX15,BEVOVERIGHH,199
2016,DX18,BEVOVERIGHH,130
2016,DX17,BEVOVERIGHH,134
2016,DX13,BEVOVERIGHH,329
2016,DX14,BEVOVERIGHH,263
2016,DX16,BEVOVERIGHH,88
2016,DX19,BEVOVERIGHH,146
2016,DX22,BEVOVERIGHH,160
2016,DX20,BEVOVERIGHH,216
2016,DX21,BEVOVERIGHH,210
2016,DX05,BEVOVERIGHH,739
2016,DX01,BEVOVERIGHH,417
2016,DX03,BEVOVERIGHH,220
2016,DX02,BEVOVERIGHH,363
2016,DX04,BEVOVERIGHH,351
2016,DX10,BEVOVERIGHH,435
2016,DX11,BEVOVERIGHH,164
2016,DX07,BEVOVERIGHH,230
2016,DX08,BEVOVERIGHH,104
2016,DX09,BEVOVERIGHH,273
2016,DX06,BEVOVERIGHH,250
2016,DX12,BEVOVERIGHH,809
2016,ZX99,BEVOVERIGHH,2
2017,DX04,BEVOVERIGHH,347
2017,DX02,BEVOVERIGHH,398
2017,DX01,BEVOVERIGHH,414
2017,DX03,BEVOVERIGHH,217
2017,DX08,BEVOVERIGHH,100
2017,DX06,BEVOVERIGHH,267
2017,DX05,BEVOVERIGHH,744
2017,DX09,BEVOVERIGHH,301
2017,DX07,BEVOVERIGHH,256
2017,DX10,BEVOVERIGHH,421
2017,DX17,BEVOVERIGHH,122
2017,DX16,BEVOVERIGHH,88
2017,DX15,BEVOVERIGHH,214
2017,DX12,BEVOVERIGHH,844
2017,DX13,BEVOVERIGHH,340
2017,DX11,BEVOVERIGHH,174
2017,DX14,BEVOVERIGHH,264
2017,DX19,BEVOVERIGHH,152
2017,DX20,BEVOVERIGHH,237
2017,DX22,BEVOVERIGHH,166
2017,DX18,BEVOVERIGHH,117
2017,DX21,BEVOVERIGHH,244
2017,ZX99,BEVOVERIGHH,2
2018,DX02,BEVOVERIGHH,406
2018,DX06,BEVOVERIGHH,278
2018,DX03,BEVOVERIGHH,193
2018,DX08,BEVOVERIGHH,127
2018,DX07,BEVOVERIGHH,259
2018,DX05,BEVOVERIGHH,692
2018,DX04,BEVOVERIGHH,303
2018,DX01,BEVOVERIGHH,403
2018,ZX99,BEVOVERIGHH,0
2018,DX09,BEVOVERIGHH,307
2018,DX13,BEVOVERIGHH,309
2018,DX12,BEVOVERIGHH,760
2018,DX10,BEVOVERIGHH,413
2018,DX11,BEVOVERIGHH,182
2018,DX14,BEVOVERIGHH,263
2018,DX15,BEVOVERIGHH,221
2018,DX21,BEVOVERIGHH,241
2018,DX20,BEVOVERIGHH,209
2018,DX18,BEVOVERIGHH,129
2018,DX22,BEVOVERIGHH,175
2018,DX19,BEVOVERIGHH,142
2018,DX17,BEVOVERIGHH,150
2018,DX16,BEVOVERIGHH,76
2010,DX02,BEVOVERIGHH_P,1.2
2010,DX01,BEVOVERIGHH_P,1.2
2010,DX03,BEVOVERIGHH_P,1
2010,DX17,BEVOVERIGHH_P,0.6
2010,DX12,BEVOVERIGHH_P,1.4
2010,DX15,BEVOVERIGHH_P,0.9
2010,DX16,BEVOVERIGHH_P,0.8
2010,DX13,BEVOVERIGHH_P,1.2
2010,DX11,BEVOVERIGHH_P,0.7
2010,DX14,BEVOVERIGHH_P,1.2
2010,DX07,BEVOVERIGHH_P,1
2010,DX08,BEVOVERIGHH_P,0.8
2010,DX10,BEVOVERIGHH_P,1.3
2010,DX09,BEVOVERIGHH_P,1.3
2010,DX05,BEVOVERIGHH_P,1.5
2010,DX04,BEVOVERIGHH_P,1.5
2010,DX06,BEVOVERIGHH_P,1.1
2010,DX21,BEVOVERIGHH_P,1.6
2010,DX19,BEVOVERIGHH_P,0.8
2010,DX18,BEVOVERIGHH_P,0.9
2010,DX20,BEVOVERIGHH_P,1.6
2010,DX22,BEVOVERIGHH_P,0.7
2010,ZX99,BEVOVERIGHH_P,3.2
2011,DX01,BEVOVERIGHH_P,1.2
2011,DX16,BEVOVERIGHH_P,0.8
2011,DX20,BEVOVERIGHH_P,1.6
2011,DX22,BEVOVERIGHH_P,1
2011,DX17,BEVOVERIGHH_P,0.5
2011,DX18,BEVOVERIGHH_P,0.9
2011,DX21,BEVOVERIGHH_P,1.5
2011,DX19,BEVOVERIGHH_P,0.9
2011,DX13,BEVOVERIGHH_P,1.4
2011,DX15,BEVOVERIGHH_P,0.9
2011,DX12,BEVOVERIGHH_P,1.6
2011,DX10,BEVOVERIGHH_P,1.3
2011,DX14,BEVOVERIGHH_P,1
2011,DX09,BEVOVERIGHH_P,1.5
2011,DX11,BEVOVERIGHH_P,0.8
2011,DX02,BEVOVERIGHH_P,1.6
2011,DX04,BEVOVERIGHH_P,1.5
2011,DX05,BEVOVERIGHH_P,1.6
2011,DX08,BEVOVERIGHH_P,0.8
2011,DX06,BEVOVERIGHH_P,1.1
2011,DX07,BEVOVERIGHH_P,1.2
2011,DX03,BEVOVERIGHH_P,1.1
2011,ZX99,BEVOVERIGHH_P,3.6
2012,DX05,BEVOVERIGHH_P,1.6
2012,DX09,BEVOVERIGHH_P,1.5
2012,DX06,BEVOVERIGHH_P,1.2
2012,DX07,BEVOVERIGHH_P,1.2
2012,DX08,BEVOVERIGHH_P,0.8
2012,DX04,BEVOVERIGHH_P,1.8
2012,DX03,BEVOVERIGHH_P,1.1
2012,DX02,BEVOVERIGHH_P,1.4
2012,DX01,BEVOVERIGHH_P,1.3
2012,DX21,BEVOVERIGHH_P,1.4
2012,DX20,BEVOVERIGHH_P,1.8
2012,DX19,BEVOVERIGHH_P,0.8
2012,DX17,BEVOVERIGHH_P,0.6
2012,DX22,BEVOVERIGHH_P,0.9
2012,DX18,BEVOVERIGHH_P,0.9
2012,DX13,BEVOVERIGHH_P,1.3
2012,DX14,BEVOVERIGHH_P,1.2
2012,DX16,BEVOVERIGHH_P,0.8
2012,DX10,BEVOVERIGHH_P,1.3
2012,DX11,BEVOVERIGHH_P,0.9
2012,DX15,BEVOVERIGHH_P,1
2012,DX12,BEVOVERIGHH_P,1.6
2012,ZX99,BEVOVERIGHH_P,1.2
2013,DX20,BEVOVERIGHH_P,1.7
2013,DX17,BEVOVERIGHH_P,0.7
2013,DX18,BEVOVERIGHH_P,0.9
2013,DX16,BEVOVERIGHH_P,0.8
2013,DX21,BEVOVERIGHH_P,1.4
2013,DX19,BEVOVERIGHH_P,0.8
2013,DX15,BEVOVERIGHH_P,1
2013,DX13,BEVOVERIGHH_P,1.4
2013,DX12,BEVOVERIGHH_P,1.7
2013,DX10,BEVOVERIGHH_P,1.4
2013,DX11,BEVOVERIGHH_P,1
2013,DX09,BEVOVERIGHH_P,1.5
2013,DX14,BEVOVERIGHH_P,1.2
2013,DX01,BEVOVERIGHH_P,1.4
2013,DX06,BEVOVERIGHH_P,1.3
2013,DX05,BEVOVERIGHH_P,1.5
2013,DX04,BEVOVERIGHH_P,1.9
2013,DX02,BEVOVERIGHH_P,1.5
2013,DX08,BEVOVERIGHH_P,0.8
2013,DX03,BEVOVERIGHH_P,1.1
2013,DX07,BEVOVERIGHH_P,1.2
2013,DX22,BEVOVERIGHH_P,1.1
2013,ZX99,BEVOVERIGHH_P,0
2014,DX01,BEVOVERIGHH_P,1.3
2014,DX02,BEVOVERIGHH_P,1.4
2014,DX16,BEVOVERIGHH_P,0.8
2014,DX17,BEVOVERIGHH_P,0.8
2014,DX18,BEVOVERIGHH_P,1.1
2014,DX20,BEVOVERIGHH_P,1.7
2014,DX21,BEVOVERIGHH_P,1.4
2014,DX19,BEVOVERIGHH_P,0.9
2014,DX22,BEVOVERIGHH_P,1.1
2014,DX12,BEVOVERIGHH_P,1.8
2014,DX13,BEVOVERIGHH_P,1.5
2014,DX11,BEVOVERIGHH_P,1.1
2014,DX10,BEVOVERIGHH_P,1.5
2014,DX14,BEVOVERIGHH_P,1.3
2014,DX15,BEVOVERIGHH_P,1
2014,DX05,BEVOVERIGHH_P,1.8
2014,DX07,BEVOVERIGHH_P,1.2
2014,DX06,BEVOVERIGHH_P,1.4
2014,DX09,BEVOVERIGHH_P,1.5
2014,DX04,BEVOVERIGHH_P,1.8
2014,DX03,BEVOVERIGHH_P,0.9
2014,DX08,BEVOVERIGHH_P,0.8
2014,ZX99,BEVOVERIGHH_P,3
2015,ZX99,BEVOVERIGHH_P,33.3
2015,DX01,BEVOVERIGHH_P,1.4
2015,DX03,BEVOVERIGHH_P,1.1
2015,DX05,BEVOVERIGHH_P,1.6
2015,DX02,BEVOVERIGHH_P,1.3
2015,DX06,BEVOVERIGHH_P,1.3
2015,DX04,BEVOVERIGHH_P,2
2015,DX22,BEVOVERIGHH_P,1
2015,DX21,BEVOVERIGHH_P,1.4
2015,DX17,BEVOVERIGHH_P,0.6
2015,DX16,BEVOVERIGHH_P,0.9
2015,DX19,BEVOVERIGHH_P,0.8
2015,DX14,BEVOVERIGHH_P,1.2
2015,DX18,BEVOVERIGHH_P,1
2015,DX20,BEVOVERIGHH_P,1.8
2015,DX15,BEVOVERIGHH_P,1.1
2015,DX08,BEVOVERIGHH_P,0.9
2015,DX11,BEVOVERIGHH_P,1.2
2015,DX10,BEVOVERIGHH_P,1.5
2015,DX12,BEVOVERIGHH_P,2.1
2015,DX13,BEVOVERIGHH_P,1.5
2015,DX09,BEVOVERIGHH_P,1.6
2015,DX07,BEVOVERIGHH_P,1.1
2016,DX06,BEVOVERIGHH_P,1.2
2016,DX09,BEVOVERIGHH_P,1.5
2016,DX11,BEVOVERIGHH_P,1.2
2016,DX07,BEVOVERIGHH_P,1.2
2016,DX12,BEVOVERIGHH_P,2.1
2016,DX08,BEVOVERIGHH_P,0.9
2016,DX10,BEVOVERIGHH_P,1.5
2016,DX03,BEVOVERIGHH_P,1
2016,DX04,BEVOVERIGHH_P,1.9
2016,DX01,BEVOVERIGHH_P,1.5
2016,DX02,BEVOVERIGHH_P,1.4
2016,DX05,BEVOVERIGHH_P,1.7
2016,DX20,BEVOVERIGHH_P,1.6
2016,DX22,BEVOVERIGHH_P,0.9
2016,DX21,BEVOVERIGHH_P,1.5
2016,DX15,BEVOVERIGHH_P,1
2016,DX14,BEVOVERIGHH_P,1.2
2016,DX13,BEVOVERIGHH_P,1.7
2016,DX19,BEVOVERIGHH_P,1.1
2016,DX17,BEVOVERIGHH_P,0.8
2016,DX16,BEVOVERIGHH_P,1
2016,DX18,BEVOVERIGHH_P,0.9
2016,ZX99,BEVOVERIGHH_P,2.2
2017,DX20,BEVOVERIGHH_P,1.7
2017,DX22,BEVOVERIGHH_P,1
2017,DX19,BEVOVERIGHH_P,1.1
2017,DX21,BEVOVERIGHH_P,1.7
2017,DX18,BEVOVERIGHH_P,0.8
2017,DX14,BEVOVERIGHH_P,1.2
2017,DX11,BEVOVERIGHH_P,1.2
2017,DX16,BEVOVERIGHH_P,0.9
2017,DX12,BEVOVERIGHH_P,2.2
2017,DX13,BEVOVERIGHH_P,1.7
2017,DX15,BEVOVERIGHH_P,1.1
2017,DX17,BEVOVERIGHH_P,0.7
2017,DX05,BEVOVERIGHH_P,1.7
2017,DX09,BEVOVERIGHH_P,1.5
2017,DX10,BEVOVERIGHH_P,1.4
2017,DX07,BEVOVERIGHH_P,1.3
2017,DX08,BEVOVERIGHH_P,0.8
2017,DX06,BEVOVERIGHH_P,1.3
2017,DX03,BEVOVERIGHH_P,1
2017,DX04,BEVOVERIGHH_P,1.9
2017,DX02,BEVOVERIGHH_P,1.5
2017,DX01,BEVOVERIGHH_P,1.5
2017,ZX99,BEVOVERIGHH_P,2.4
2018,DX01,BEVOVERIGHH_P,1.4
2018,DX02,BEVOVERIGHH_P,1.5
2018,DX04,BEVOVERIGHH_P,1.6
2018,DX05,BEVOVERIGHH_P,1.6
2018,DX06,BEVOVERIGHH_P,1.3
2018,DX08,BEVOVERIGHH_P,1
2018,DX07,BEVOVERIGHH_P,1.4
2018,DX03,BEVOVERIGHH_P,0.9
2018,DX17,BEVOVERIGHH_P,0.9
2018,DX20,BEVOVERIGHH_P,1.5
2018,DX21,BEVOVERIGHH_P,1.6
2018,DX19,BEVOVERIGHH_P,1
2018,DX22,BEVOVERIGHH_P,1
2018,DX18,BEVOVERIGHH_P,0.8
2018,DX16,BEVOVERIGHH_P,0.7
2018,DX10,BEVOVERIGHH_P,1.4
2018,DX15,BEVOVERIGHH_P,1.1
2018,DX09,BEVOVERIGHH_P,1.4
2018,DX12,BEVOVERIGHH_P,1.9
2018,DX11,BEVOVERIGHH_P,1.2
2018,DX14,BEVOVERIGHH_P,1.2
2018,DX13,BEVOVERIGHH_P,1.5
2018,ZX99,BEVOVERIGHH_P,0
2005,DX20,BEVOVNW,6124
2005,DX21,BEVOVNW,6231
2005,DX19,BEVOVNW,3615
2005,DX22,BEVOVNW,4535
2005,DX11,BEVOVNW,1422
2005,DX06,BEVOVNW,3272
2005,DX10,BEVOVNW,2690
2005,DX09,BEVOVNW,2867
2005,DX07,BEVOVNW,2312
2005,DX08,BEVOVNW,1682
2005,DX05,BEVOVNW,5124
2005,DX16,BEVOVNW,388
2005,DX18,BEVOVNW,2245
2005,DX13,BEVOVNW,3262
2005,DX15,BEVOVNW,1163
2005,DX14,BEVOVNW,3797
2005,DX12,BEVOVNW,4163
2005,DX17,BEVOVNW,3272
2005,DX02,BEVOVNW,3113
2005,DX01,BEVOVNW,2524
2005,DX03,BEVOVNW,3193
2005,DX04,BEVOVNW,3046
2005,ZX99,BEVOVNW,9
2006,ZX99,BEVOVNW,7
2006,DX05,BEVOVNW,5173
2006,DX07,BEVOVNW,2397
2006,DX06,BEVOVNW,3380
2006,DX02,BEVOVNW,3093
2006,DX01,BEVOVNW,2633
2006,DX03,BEVOVNW,3238
2006,DX04,BEVOVNW,2803
2006,DX14,BEVOVNW,3835
2006,DX12,BEVOVNW,4159
2006,DX08,BEVOVNW,1735
2006,DX11,BEVOVNW,1412
2006,DX09,BEVOVNW,3013
2006,DX13,BEVOVNW,3240
2006,DX10,BEVOVNW,2741
2006,DX16,BEVOVNW,249
2006,DX19,BEVOVNW,3588
2006,DX20,BEVOVNW,6064
2006,DX15,BEVOVNW,1235
2006,DX21,BEVOVNW,6000
2006,DX18,BEVOVNW,2307
2006,DX17,BEVOVNW,3265
2006,DX22,BEVOVNW,4834
2007,ZX99,BEVOVNW,5
2007,DX14,BEVOVNW,3879
2007,DX19,BEVOVNW,3652
2007,DX13,BEVOVNW,3192
2007,DX18,BEVOVNW,2406
2007,DX17,BEVOVNW,3269
2007,DX15,BEVOVNW,1342
2007,DX16,BEVOVNW,496
2007,DX21,BEVOVNW,6050
2007,DX20,BEVOVNW,5655
2007,DX22,BEVOVNW,4950
2007,DX01,BEVOVNW,2665
2007,DX02,BEVOVNW,3029
2007,DX05,BEVOVNW,5171
2007,DX03,BEVOVNW,3217
2007,DX04,BEVOVNW,2902
2007,DX10,BEVOVNW,2844
2007,DX12,BEVOVNW,4183
2007,DX11,BEVOVNW,1589
2007,DX07,BEVOVNW,2449
2007,DX09,BEVOVNW,2992
2007,DX06,BEVOVNW,3524
2007,DX08,BEVOVNW,1808
2008,ZX99,BEVOVNW,5
2008,DX02,BEVOVNW,3032
2008,DX05,BEVOVNW,5091
2008,DX06,BEVOVNW,3627
2008,DX01,BEVOVNW,2846
2008,DX03,BEVOVNW,3151
2008,DX04,BEVOVNW,2839
2008,DX07,BEVOVNW,2509
2008,DX11,BEVOVNW,1682
2008,DX09,BEVOVNW,3003
2008,DX08,BEVOVNW,1867
2008,DX10,BEVOVNW,2922
2008,DX12,BEVOVNW,4286
2008,DX13,BEVOVNW,3194
2008,DX19,BEVOVNW,3696
2008,DX20,BEVOVNW,5696
2008,DX16,BEVOVNW,745
2008,DX18,BEVOVNW,2446
2008,DX17,BEVOVNW,3111
2008,DX14,BEVOVNW,3831
2008,DX15,BEVOVNW,1440
2008,DX21,BEVOVNW,6036
2008,DX22,BEVOVNW,5120
2009,DX08,BEVOVNW,1984
2009,DX11,BEVOVNW,1820
2009,DX14,BEVOVNW,3776
2009,DX13,BEVOVNW,3180
2009,DX09,BEVOVNW,3169
2009,DX10,BEVOVNW,3352
2009,DX12,BEVOVNW,4376
2009,DX17,BEVOVNW,3067
2009,DX15,BEVOVNW,1565
2009,DX18,BEVOVNW,2538
2009,DX19,BEVOVNW,3690
2009,DX20,BEVOVNW,5792
2009,DX16,BEVOVNW,1231
2009,DX22,BEVOVNW,5297
2009,DX21,BEVOVNW,6403
2009,DX05,BEVOVNW,5164
2009,DX06,BEVOVNW,3693
2009,DX02,BEVOVNW,3106
2009,DX07,BEVOVNW,2697
2009,DX03,BEVOVNW,3165
2009,DX04,BEVOVNW,2852
2009,DX01,BEVOVNW,2761
2009,ZX99,BEVOVNW,8
2010,DX19,BEVOVNW,3762
2010,DX21,BEVOVNW,6776
2010,DX18,BEVOVNW,2674
2010,DX22,BEVOVNW,5567
2010,DX20,BEVOVNW,6083
2010,DX08,BEVOVNW,2070
2010,DX04,BEVOVNW,2900
2010,DX06,BEVOVNW,3716
2010,DX10,BEVOVNW,3387
2010,DX05,BEVOVNW,5293
2010,DX07,BEVOVNW,2982
2010,DX09,BEVOVNW,3322
2010,DX15,BEVOVNW,1673
2010,DX11,BEVOVNW,1886
2010,DX16,BEVOVNW,1581
2010,DX12,BEVOVNW,4481
2010,DX17,BEVOVNW,3152
2010,DX13,BEVOVNW,3238
2010,DX14,BEVOVNW,3916
2010,DX03,BEVOVNW,3187
2010,DX02,BEVOVNW,3193
2010,DX01,BEVOVNW,2981
2010,ZX99,BEVOVNW,12
2011,DX05,BEVOVNW,5333
2011,DX04,BEVOVNW,2970
2011,DX03,BEVOVNW,3296
2011,DX06,BEVOVNW,3883
2011,DX02,BEVOVNW,3373
2011,DX08,BEVOVNW,2125
2011,DX07,BEVOVNW,3211
2011,DX15,BEVOVNW,1759
2011,DX13,BEVOVNW,3277
2011,DX10,BEVOVNW,3481
2011,DX14,BEVOVNW,4031
2011,DX09,BEVOVNW,3398
2011,DX11,BEVOVNW,2118
2011,DX12,BEVOVNW,4613
2011,DX21,BEVOVNW,6816
2011,DX16,BEVOVNW,1827
2011,DX17,BEVOVNW,3216
2011,DX20,BEVOVNW,6280
2011,DX18,BEVOVNW,2814
2011,DX19,BEVOVNW,3909
2011,DX22,BEVOVNW,5881
2011,DX01,BEVOVNW,3063
2011,ZX99,BEVOVNW,8
2012,DX15,BEVOVNW,1877
2012,DX12,BEVOVNW,4802
2012,DX10,BEVOVNW,3521
2012,DX16,BEVOVNW,2069
2012,DX14,BEVOVNW,4018
2012,DX11,BEVOVNW,2364
2012,DX13,BEVOVNW,3202
2012,DX18,BEVOVNW,2889
2012,DX21,BEVOVNW,6983
2012,DX17,BEVOVNW,3381
2012,DX22,BEVOVNW,6034
2012,DX20,BEVOVNW,6556
2012,DX19,BEVOVNW,4047
2012,DX02,BEVOVNW,3398
2012,DX01,BEVOVNW,3143
2012,DX09,BEVOVNW,3325
2012,DX06,BEVOVNW,3953
2012,DX03,BEVOVNW,3409
2012,DX05,BEVOVNW,5497
2012,DX07,BEVOVNW,3347
2012,DX08,BEVOVNW,2184
2012,DX04,BEVOVNW,2974
2012,ZX99,BEVOVNW,11
2013,DX22,BEVOVNW,6068
2013,DX07,BEVOVNW,3460
2013,DX08,BEVOVNW,2228
2013,DX03,BEVOVNW,3441
2013,DX02,BEVOVNW,3525
2013,DX04,BEVOVNW,3007
2013,DX05,BEVOVNW,5802
2013,DX06,BEVOVNW,4136
2013,DX01,BEVOVNW,3203
2013,DX10,BEVOVNW,3353
2013,DX12,BEVOVNW,4884
2013,DX11,BEVOVNW,2583
2013,DX14,BEVOVNW,3968
2013,DX09,BEVOVNW,3496
2013,DX13,BEVOVNW,3098
2013,DX21,BEVOVNW,7050
2013,DX20,BEVOVNW,6828
2013,DX16,BEVOVNW,2251
2013,DX19,BEVOVNW,4116
2013,DX15,BEVOVNW,1906
2013,DX18,BEVOVNW,2872
2013,DX17,BEVOVNW,3569
2013,ZX99,BEVOVNW,10
2014,DX04,BEVOVNW,3134
2014,DX03,BEVOVNW,3433
2014,DX06,BEVOVNW,4166
2014,DX07,BEVOVNW,3629
2014,DX09,BEVOVNW,3626
2014,DX08,BEVOVNW,2320
2014,DX05,BEVOVNW,5932
2014,DX14,BEVOVNW,4003
2014,DX12,BEVOVNW,4896
2014,DX11,BEVOVNW,2715
2014,DX15,BEVOVNW,2033
2014,DX13,BEVOVNW,3125
2014,DX10,BEVOVNW,3460
2014,DX16,BEVOVNW,2373
2014,DX22,BEVOVNW,6249
2014,DX19,BEVOVNW,4264
2014,DX20,BEVOVNW,6986
2014,DX21,BEVOVNW,7183
2014,DX17,BEVOVNW,3642
2014,DX18,BEVOVNW,2955
2014,DX01,BEVOVNW,3296
2014,DX02,BEVOVNW,3539
2014,ZX99,BEVOVNW,8
2015,ZX99,BEVOVNW,10
2015,DX11,BEVOVNW,3042
2015,DX13,BEVOVNW,3257
2015,DX12,BEVOVNW,5032
2015,DX10,BEVOVNW,3638
2015,DX07,BEVOVNW,3816
2015,DX09,BEVOVNW,3888
2015,DX08,BEVOVNW,2318
2015,DX15,BEVOVNW,2318
2015,DX17,BEVOVNW,3823
2015,DX16,BEVOVNW,2480
2015,DX20,BEVOVNW,7078
2015,DX18,BEVOVNW,3012
2015,DX14,BEVOVNW,3977
2015,DX19,BEVOVNW,4392
2015,DX21,BEVOVNW,7491
2015,DX22,BEVOVNW,6343
2015,DX02,BEVOVNW,3646
2015,DX06,BEVOVNW,4407
2015,DX03,BEVOVNW,3559
2015,DX01,BEVOVNW,3369
2015,DX04,BEVOVNW,3129
2015,DX05,BEVOVNW,6075
2016,DX19,BEVOVNW,4557
2016,DX15,BEVOVNW,2655
2016,DX14,BEVOVNW,4154
2016,DX13,BEVOVNW,3552
2016,DX16,BEVOVNW,2595
2016,DX17,BEVOVNW,4084
2016,DX18,BEVOVNW,3122
2016,DX20,BEVOVNW,7444
2016,DX22,BEVOVNW,6475
2016,DX21,BEVOVNW,7659
2016,DX05,BEVOVNW,6317
2016,DX03,BEVOVNW,3650
2016,DX02,BEVOVNW,3799
2016,DX01,BEVOVNW,3547
2016,DX04,BEVOVNW,3301
2016,DX08,BEVOVNW,2404
2016,DX07,BEVOVNW,4020
2016,DX09,BEVOVNW,4172
2016,DX06,BEVOVNW,4637
2016,DX10,BEVOVNW,3792
2016,DX12,BEVOVNW,5199
2016,DX11,BEVOVNW,3483
2016,ZX99,BEVOVNW,20
2017,DX02,BEVOVNW,3995
2017,DX04,BEVOVNW,3351
2017,DX03,BEVOVNW,3744
2017,DX01,BEVOVNW,3660
2017,DX07,BEVOVNW,4238
2017,DX08,BEVOVNW,2527
2017,DX06,BEVOVNW,4867
2017,DX05,BEVOVNW,6644
2017,DX09,BEVOVNW,4801
2017,DX10,BEVOVNW,4019
2017,DX15,BEVOVNW,3128
2017,DX17,BEVOVNW,4391
2017,DX14,BEVOVNW,4213
2017,DX16,BEVOVNW,2857
2017,DX13,BEVOVNW,3714
2017,DX11,BEVOVNW,4027
2017,DX12,BEVOVNW,5480
2017,DX22,BEVOVNW,6680
2017,DX20,BEVOVNW,7684
2017,DX21,BEVOVNW,8092
2017,DX18,BEVOVNW,3388
2017,DX19,BEVOVNW,4669
2017,ZX99,BEVOVNW,17
2018,DX07,BEVOVNW,4484
2018,DX02,BEVOVNW,4301
2018,DX05,BEVOVNW,6934
2018,DX06,BEVOVNW,5163
2018,DX08,BEVOVNW,2709
2018,DX04,BEVOVNW,3596
2018,DX03,BEVOVNW,3915
2018,DX01,BEVOVNW,3885
2018,ZX99,BEVOVNW,21
2018,DX13,BEVOVNW,3860
2018,DX14,BEVOVNW,4339
2018,DX09,BEVOVNW,5445
2018,DX11,BEVOVNW,4629
2018,DX10,BEVOVNW,4152
2018,DX12,BEVOVNW,5760
2018,DX15,BEVOVNW,3239
2018,DX19,BEVOVNW,4750
2018,DX22,BEVOVNW,6778
2018,DX20,BEVOVNW,7752
2018,DX18,BEVOVNW,3740
2018,DX17,BEVOVNW,4571
2018,DX21,BEVOVNW,8231
2018,DX16,BEVOVNW,3274
2005,DX03,BEVOVNW_P,9.5
2005,DX02,BEVOVNW_P,7.7
2005,DX01,BEVOVNW_P,6.2
2005,DX04,BEVOVNW_P,9.8
2005,DX16,BEVOVNW_P,17.5
2005,DX12,BEVOVNW_P,6.9
2005,DX17,BEVOVNW_P,9.3
2005,DX15,BEVOVNW_P,4.6
2005,DX14,BEVOVNW_P,9.5
2005,DX18,BEVOVNW_P,8.7
2005,DX13,BEVOVNW_P,9.8
2005,DX10,BEVOVNW_P,5.4
2005,DX05,BEVOVNW_P,7.7
2005,DX08,BEVOVNW_P,5.9
2005,DX06,BEVOVNW_P,8
2005,DX07,BEVOVNW_P,7.8
2005,DX09,BEVOVNW_P,9.2
2005,DX11,BEVOVNW_P,7.1
2005,DX21,BEVOVNW_P,26.4
2005,DX22,BEVOVNW_P,13
2005,DX20,BEVOVNW_P,27.8
2005,DX19,BEVOVNW_P,13.2
2005,ZX99,BEVOVNW_P,3.6
2006,DX22,BEVOVNW_P,13.9
2006,DX20,BEVOVNW_P,28.3
2006,DX18,BEVOVNW_P,9
2006,DX21,BEVOVNW_P,26.4
2006,DX17,BEVOVNW_P,9.3
2006,DX16,BEVOVNW_P,6.9
2006,DX19,BEVOVNW_P,13.3
